gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
ENSRNOG00000022429	ENSRNOT00000079217	ENSRNOP00000071088	A0A0G2JZK9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000047935	ENSRNOT00000073295	ENSRNOP00000065193	M0R6Y0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000050152	ENSRNOT00000075483	ENSRNOP00000065131	M0R6S5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000049893	ENSRNOT00000071612	ENSRNOP00000066606	Q4V797	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000048302	ENSRNOT00000073388	ENSRNOP00000066633	M0RAS6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000046839	ENSRNOT00000074629	ENSRNOP00000065161	J7PDL5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000038960	ENSRNOT00000043736	ENSRNOP00000043009	Q4V797	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019542	ENSRNOT00000050063	ENSRNOP00000049863	Q5FVQ6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000038957	ENSRNOT00000045950	ENSRNOP00000047256	D4A2T4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000038955	ENSRNOT00000040116	ENSRNOP00000049730	Q566C9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019536	ENSRNOT00000026426	ENSRNOP00000026426	Q99PE6	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019298	ENSRNOT00000026334	ENSRNOP00000026334	Q9QUR2	Uniprot/SWISSPROT	DIRECT	-	-	-
ENSRNOG00000019298	ENSRNOT00000026334	ENSRNOP00000026334	Q498N3	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
ENSRNOG00000019298	ENSRNOT00000026394	ENSRNOP00000026394	Q9QUR2	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019235	ENSRNOT00000026087	ENSRNOP00000026087	Q4V7D7	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000057139	ENSRNOT00000025989	ENSRNOP00000025989	A0A0H2UHR2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019181	ENSRNOT00000025934	ENSRNOP00000025934	A0A0H2UHQ9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019181	ENSRNOT00000064686	ENSRNOP00000061109	Q9Z327	Uniprot/SWISSPROT	DIRECT	-	-	-
ENSRNOG00000019014	ENSRNOT00000025881	ENSRNOP00000025881	Q02353	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018774	ENSRNOT00000059501	ENSRNOP00000056260	Q6PDV6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018735	ENSRNOT00000025344	ENSRNOP00000025342	P10247	Uniprot/SWISSPROT	DIRECT	-	-	-
ENSRNOG00000018735	ENSRNOT00000025344	ENSRNOP00000025342	Q6GT70	Uniprot/SPTREMBL	SEQUENCE_MATCH	100	100	-
ENSRNOG00000018735	ENSRNOT00000025354	ENSRNOP00000025354	P10247	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000026108	ENSRNOT00000045041	ENSRNOP00000045755	D4A206	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000026060	ENSRNOT00000030966	ENSRNOP00000033542	Q32KJ8	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018712	ENSRNOT00000041533	ENSRNOP00000041940	F1LZG4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018712	ENSRNOT00000080177	ENSRNOP00000069249	A0A0G2JUV8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018644	ENSRNOT00000086464	ENSRNOP00000070137	A0A0G2JX52	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018644	ENSRNOT00000085841	ENSRNOP00000070592	G3V8F1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018644	ENSRNOT00000091220	ENSRNOP00000074128	A0A0G2K7A6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018644	ENSRNOT00000025209	ENSRNOP00000025209	G3V8F1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000060334	ENSRNOT00000083379	ENSRNOP00000071345	A0A0G2K086	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018461	ENSRNOT00000068535	ENSRNOP00000060534	Q05030	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018461	ENSRNOT00000086033	ENSRNOP00000069485	Q05030	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018461	ENSRNOT00000078764	ENSRNOP00000070561	Q05030	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018414	ENSRNOT00000088988	ENSRNOP00000072826	A0A0G2K3Y5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018414	ENSRNOT00000079360	ENSRNOP00000075739	A0A0G2KBC4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018414	ENSRNOT00000049357	ENSRNOP00000040411	D4ACA7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018132	ENSRNOT00000024704	ENSRNOP00000024704	F1MAL8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018082	ENSRNOT00000024374	ENSRNOP00000024374	O70531	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000017816	ENSRNOT00000024171	ENSRNOP00000024171	D3Z8C9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017503	ENSRNOT00000023661	ENSRNOP00000023661	Q811R2	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000017503	ENSRNOT00000066048	ENSRNOP00000058932	Q811R2	Uniprot/SWISSPROT	DIRECT	-	-	-
ENSRNOG00000025502	ENSRNOT00000032189	ENSRNOP00000037964	F1LQ74	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000025502	ENSRNOT00000087188	ENSRNOP00000069658	F1LQ74	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017106	ENSRNOT00000044346	ENSRNOP00000051516	D3ZRE3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017106	ENSRNOT00000066133	ENSRNOP00000062327	A0JPL2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017106	ENSRNOT00000078783	ENSRNOP00000072385	A0JPL2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019695	ENSRNOT00000026679	ENSRNOP00000026679	G3V8K9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019643	ENSRNOT00000026583	ENSRNOP00000026584	B5DEI0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000042682	ENSRNOT00000065046	ENSRNOP00000061858	D4A676	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019403	ENSRNOT00000026495	ENSRNOP00000026495	D4AB98	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000019365	ENSRNOT00000026227	ENSRNOP00000026227	F1M8U2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019365	ENSRNOT00000080365	ENSRNOP00000074499	A0A0G2K875	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019305	ENSRNOT00000026174	ENSRNOP00000026174	F1M9P6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019217	ENSRNOT00000026098	ENSRNOP00000026098	Q8VBU7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000054796	ENSRNOT00000082215	ENSRNOP00000075118	A0A0G2K9T3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019134	ENSRNOT00000025892	ENSRNOP00000025892	F1LM90	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019134	ENSRNOT00000025871	ENSRNOP00000025871	A0A140UHX7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019134	ENSRNOT00000065483	ENSRNOP00000059569	A0A0G2QC07	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000019063	ENSRNOT00000025790	ENSRNOP00000025791	D3ZIK8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000032873	ENSRNOT00000040936	ENSRNOP00000044400	F1LRJ7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000038793	ENSRNOT00000059276	ENSRNOP00000056043	D3ZVP0	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000043250	ENSRNOT00000039466	ENSRNOP00000035896	D3ZRP0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000059754	ENSRNOT00000088527	ENSRNOP00000069929	A0A0G2JWL7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000043304	ENSRNOT00000067554	ENSRNOP00000059242	F1M5Q7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018914	ENSRNOT00000065802	ENSRNOP00000061787	D4A0E2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018914	ENSRNOT00000077726	ENSRNOP00000072502	A0A0G2K350	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000038784	ENSRNOT00000065693	ENSRNOP00000063723	F1M208	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000038784	ENSRNOT00000025556	ENSRNOP00000025552	D3ZXL7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018818	ENSRNOT00000025510	ENSRNOP00000025510	Q920J4	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018818	ENSRNOT00000083831	ENSRNOP00000074049	A0A0G2K737	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018387	ENSRNOT00000025325	ENSRNOP00000025325	Q9ERH3	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000050226	ENSRNOT00000015408	ENSRNOP00000015408	D3ZK34	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018305	ENSRNOT00000024752	ENSRNOP00000024752	G3V8D0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000042716	ENSRNOT00000065939	ENSRNOP00000059990	D3ZWR7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000052665	ENSRNOT00000082650	ENSRNOP00000072120	A0A0G2K263	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000052665	ENSRNOT00000078378	ENSRNOP00000075225	A0A0G2KA21	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018053	ENSRNOT00000024328	ENSRNOP00000024328	D3ZBM3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017852	ENSRNOT00000024264	ENSRNOP00000024264	F1LPV0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017852	ENSRNOT00000059162	ENSRNOP00000055935	F1LML0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017852	ENSRNOT00000081014	ENSRNOP00000069069	Q4KLM9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024952	ENSRNOT00000038652	ENSRNOP00000038207	D4AA47	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017610	ENSRNOT00000023890	ENSRNOP00000023890	F1LRN8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017610	ENSRNOT00000088624	ENSRNOP00000070352	A0A0G2JXP3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017610	ENSRNOT00000083363	ENSRNOP00000069274	A0A0G2JUY1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000030321	ENSRNOT00000045098	ENSRNOP00000040086	Q7TP86	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000023960	ENSRNOT00000039569	ENSRNOP00000039874	F1LUV3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017421	ENSRNOT00000042352	ENSRNOP00000043873	F1LTG2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017181	ENSRNOT00000068418	ENSRNOP00000059281	D4A980	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000061507	ENSRNOT00000080159	ENSRNOP00000073129	A0A0G2K4Q1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017116	ENSRNOT00000082403	ENSRNOP00000071139	A0A0G2JZQ5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017116	ENSRNOT00000064250	ENSRNOP00000059551	D4A659	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024640	ENSRNOT00000066659	ENSRNOP00000062646	D3ZAI4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017036	ENSRNOT00000022958	ENSRNOP00000022958	G3V878	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016999	ENSRNOT00000022845	ENSRNOP00000022845	P24393	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016944	ENSRNOT00000022784	ENSRNOP00000022785	D3ZLM8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016928	ENSRNOT00000022718	ENSRNOP00000022719	D3ZM85	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024470	ENSRNOT00000032047	ENSRNOP00000035966	F1LRA1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024470	ENSRNOT00000085784	ENSRNOP00000070215	A0A0G2JXC1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024536	ENSRNOT00000034069	ENSRNOP00000031817	F1LV50	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024536	ENSRNOT00000034075	ENSRNOP00000038619	D4A1T8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018770	ENSRNOT00000025362	ENSRNOP00000025361	Q5U777	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000032885	ENSRNOT00000048429	ENSRNOP00000041521	P62898	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018692	ENSRNOT00000025223	ENSRNOP00000025223	P70596	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000010440	ENSRNOT00000086679	ENSRNOP00000073266	A0A0G2K526	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000010440	ENSRNOT00000025172	ENSRNOP00000025172	G3V8E8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000010440	ENSRNOT00000087673	ENSRNOP00000074114	A0A0G2K795	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018648	ENSRNOT00000025164	ENSRNOP00000025164	B1WC86	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018516	ENSRNOT00000025147	ENSRNOP00000025147	Q8CIN7	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018516	ENSRNOT00000081432	ENSRNOP00000069287	Q8CIN7	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018516	ENSRNOT00000085655	ENSRNOP00000069164	A0A0G2JUN5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018505	ENSRNOT00000024968	ENSRNOP00000024968	D4ACH9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018371	ENSRNOT00000024947	ENSRNOP00000024947	Q4QQV0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017965	ENSRNOT00000024632	ENSRNOP00000024632	F1LN92	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017954	ENSRNOT00000024144	ENSRNOP00000024144	D3ZAN9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000025324	ENSRNOT00000066103	ENSRNOP00000062729	D3ZEX7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000025324	ENSRNOT00000089408	ENSRNOP00000071145	A0A0G2JZR0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000021918	ENSRNOT00000090078	ENSRNOP00000074096	A0A0G2K779	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000021918	ENSRNOT00000029431	ENSRNOP00000034590	G3V931	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017729	ENSRNOT00000024126	ENSRNOP00000024126	D3ZAQ4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017453	ENSRNOT00000023763	ENSRNOP00000023763	P35233	Uniprot/SWISSPROT	DIRECT	98	85	-
ENSRNOG00000042879	ENSRNOT00000023430	ENSRNOP00000023430	D4A3X0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000042879	ENSRNOT00000023145	ENSRNOP00000023145	F1M5W3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000048704	ENSRNOT00000043709	ENSRNOP00000039818	E9PTV9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016879	ENSRNOT00000022717	ENSRNOP00000022717	F1LZA8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016879	ENSRNOT00000083414	ENSRNOP00000074865	A0A0G2K955	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016740	ENSRNOT00000084902	ENSRNOP00000071956	Q5XIJ4	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016740	ENSRNOT00000022519	ENSRNOP00000022519	Q5XIJ4	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016698	ENSRNOT00000022410	ENSRNOP00000022410	Q5U2U7	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016685	ENSRNOT00000022364	ENSRNOP00000022364	P35345	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000016681	ENSRNOT00000022347	ENSRNOP00000022347	G3V848	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012405	ENSRNOT00000081797	ENSRNOP00000070021	A0A0G2JWU7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012405	ENSRNOT00000020431	ENSRNOP00000020431	F1LQ90	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012405	ENSRNOT00000080844	ENSRNOP00000070343	A0A0G2JXN5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012111	ENSRNOT00000016189	ENSRNOP00000016189	D4A8I8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000011853	ENSRNOT00000016112	ENSRNOP00000016112	D4A986	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000033099	ENSRNOT00000064947	ENSRNOP00000063072	F1LRN5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015806	ENSRNOT00000021161	ENSRNOP00000021161	D4A9T8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000021381	ENSRNOT00000039702	ENSRNOP00000029680	A0JPN5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000012176	ENSRNOT00000016369	ENSRNOP00000016369	Q99P74	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000028712	ENSRNOT00000033631	ENSRNOP00000036699	D3ZFD3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000038598	ENSRNOT00000058894	ENSRNOP00000055681	F1LVA4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000028677	ENSRNOT00000014670	ENSRNOP00000014670	Q66H35	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000026324	ENSRNOT00000085317	ENSRNOP00000069599	Q6AYN5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000026324	ENSRNOT00000002969	ENSRNOP00000002969	Q6AYN5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015777	ENSRNOT00000041227	ENSRNOP00000047441	D4A2R5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000051965	ENSRNOT00000082484	ENSRNOP00000074882	A0A0G2K970	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000051965	ENSRNOT00000090198	ENSRNOP00000070425	A0A0G2JXW2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000000113	ENSRNOT00000000125	ENSRNOP00000000125	D3ZB91	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015582	ENSRNOT00000049759	ENSRNOP00000041737	D3ZJH9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015582	ENSRNOT00000079093	ENSRNOP00000073241	A0A0G2K502	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000033808	ENSRNOT00000043108	ENSRNOP00000042286	D4A862	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024426	ENSRNOT00000071545	ENSRNOP00000067767	M0RDR0	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024426	ENSRNOT00000030613	ENSRNOP00000032223	D3ZXW1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024426	ENSRNOT00000075543	ENSRNOP00000065920	M0R8W5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015401	ENSRNOT00000047271	ENSRNOP00000050164	G3V9J9	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000015275	ENSRNOT00000020637	ENSRNOP00000020637	B0BN28	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000014614	ENSRNOT00000020472	ENSRNOP00000020472	A1A5S2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000024104	ENSRNOT00000032202	ENSRNOP00000037640	Q66HB8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014585	ENSRNOT00000019573	ENSRNOP00000019573	F1M6S6	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014104	ENSRNOT00000087959	ENSRNOP00000072468	A0A0G2K318	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014104	ENSRNOT00000019512	ENSRNOP00000019512	F1M3R4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000014104	ENSRNOT00000085318	ENSRNOP00000069482	A0A0G2JVH1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000013766	ENSRNOT00000067018	ENSRNOP00000060140	G3V9U2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000013766	ENSRNOT00000085601	ENSRNOP00000073665	A0A0G2K642	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018694	ENSRNOT00000025257	ENSRNOP00000025257	Q8VBX1	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018680	ENSRNOT00000039203	ENSRNOP00000034364	F1LZX7	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018680	ENSRNOT00000025217	ENSRNOP00000025217	A0A0H2UHQ1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018676	ENSRNOT00000025198	ENSRNOP00000025198	B1WC88	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018425	ENSRNOT00000024950	ENSRNOP00000024950	A0A0H2UHP8	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018425	ENSRNOT00000066336	ENSRNOP00000060744	D3ZP27	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018359	ENSRNOT00000024831	ENSRNOP00000024831	A0A0G2JSQ5	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018342	ENSRNOT00000088662	ENSRNOP00000071241	A0A0G2JZZ3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018342	ENSRNOT00000024716	ENSRNOP00000024716	D3ZD47	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022572	ENSRNOT00000032563	ENSRNOP00000032453	G3V907	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000047924	ENSRNOT00000072519	ENSRNOP00000065115	B2GV04	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018140	ENSRNOT00000046847	ENSRNOP00000048329	O70436	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018140	ENSRNOT00000092173	ENSRNOP00000075341	O70436	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000018140	ENSRNOT00000089468	ENSRNOP00000071524	A0A0G2K0P2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000048409	ENSRNOT00000072205	ENSRNOP00000064559	M0R3S1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000018006	ENSRNOT00000031993	ENSRNOP00000029409	D3ZAH4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000043171	ENSRNOT00000051857	ENSRNOP00000039553	Q6QI86	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000043171	ENSRNOT00000080784	ENSRNOP00000070931	Q6AYR6	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000043171	ENSRNOT00000080660	ENSRNOP00000075095	Q6AYR6	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000017788	ENSRNOT00000048702	ENSRNOP00000042060	F1M5A4	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017493	ENSRNOT00000023886	ENSRNOP00000023886	F1LRP3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022691	ENSRNOT00000077679	ENSRNOP00000069340	A0A0G2JV41	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000022691	ENSRNOT00000035317	ENSRNOP00000033363	E9PU47	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017410	ENSRNOT00000023487	ENSRNOP00000023487	D4A3A1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000048824	ENSRNOT00000075580	ENSRNOP00000067322	M0RCK2	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000051848	ENSRNOT00000086400	ENSRNOP00000072974	A0A0G2K4B3	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017215	ENSRNOT00000038767	ENSRNOP00000035406	D4A3X1	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000017067	ENSRNOT00000023101	ENSRNOP00000023100	Q9R0A8	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000017032	ENSRNOT00000022892	ENSRNOP00000022892	F1LP05	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016987	ENSRNOT00000022833	ENSRNOP00000022833	D3ZA66	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000046666	ENSRNOT00000073597	ENSRNOP00000067804	Q9R0A8	Uniprot/SWISSPROT	DIRECT	100	100	-
ENSRNOG00000052894	ENSRNOT00000078403	ENSRNOP00000070948	A0A0G2JZ84	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000033588	ENSRNOT00000045278	ENSRNOP00000041280	D3ZL05	Uniprot/SPTREMBL	DIRECT	100	100	-
ENSRNOG00000016753	ENSRNOT00000074572	ENSRNOP00000065722	M0R8C6	Uniprot/SPTREMBL	DIRECT	100	100	-
